OC,164.792343
OC,309.951458
OC,338.212481
OC,166.070215
OC,207.28025
OC,206.154802
OC,321.000214
OC,328.288737
OC,297.770564
OC,294.696126
OC,62.131913
OC,170.702294
OC,331.135222
OC,197.049788
OC,334.873247
OC,221.963863
OC,167.222484
OC,169.154822
OC,223.032431
OC,283.712439
OC,208.925664
OC,219.524043
OC,276.418026
OC,280.804173
OC,15.760935
OC,308.715136
OC,305.097583
OC,167.9137
OC,46.307426
OC,148.360102
OC,283.799026
OC,215.665889
OC,218.895757
OC,165.302745
OC,303.348442
OC,281.443328
OC,208.459818
OC,287.705308
OC,287.506894
OC,330.436035
OC,347.037356
OC,186.676593
OC,28.963421
OC,327.675922
OC,291.494099
OC,344.670145
OC,326.044833
OC,287.021667
OC,179.001375
OC,282.692791
OC,256.181958
OC,42.646167
OC,300.877292
OC,208.782709
OC,187.222875
OC,293.801001
OC,197.367458
OC,318.460708
OC,345.103167
OC,315.287709
OC,220.631542
OC,217.222125
OC,225.727792
OC,231.190666
OC,205.789833
OC,188.492625
OC,205.445042
OC,249.08075
OC,310.926792
OC,13.216167
OC,181.18725
OC,256.262208
OC,197.278125
OC,186.127334
OC,262.433167
OC,187.645167
OC,205.028177
OC,326.520078
OC,302.750594
OC,222.796987
OC,317.039219
OC,258.619893
OC,301.149961
OC,333.009684
OC,317.922553
OC,282.376314
OC,278.591311
OC,262.036084
OC,210.791717
OC,297.600224
OC,226.684816
OC,310.249508
OC,192.376836
OC,180.217624
OC,316.14474
OC,340.614685
OC,163.939217
OC,164.322108
OC,156.383518
OC,310.561059
OC,323.725365
OC,213.154811
OC,310.152902
OC,232.647266
OC,51.485654
OC,181.274433
OC,314.33662
OC,317.20327
OC,169.134658
OC,209.955235
OC,280.686437
OC,212.118797
OC,187.200428
OC,215.974587
OC,168.532609
OC,306.682441
OC,174.694759
OC,275.274771
OC,299.78515
OC,281.067664
OC,298.991114
OC,292.251573
OC,180.887456
OC,43.503728
OC,217.903639
OC,292.319768
OC,280.733767
OC,328.014832
OC,199.851824
OC,197.920728
OC,217.89659
OC,174.663392
OC,286.071478
OC,278.771062
OC,229.325325
OC,197.365288
OC,293.276984
OC,35.891673
OC,202.546513
OC,291.365805
OC,287.182515
OC,176.014155
OC,285.680639
OC,230.629425
OC,334.15785
OC,322.361916
OC,232.702083
OC,172.75725
OC,216.611292
OC,144.493083
OC,282.157625
OC,18.449583
OC,215.695917
OC,326.971126
OC,308.521667
OC,143.965084
OC,215.884458
OC,164.608666
OC,149.754333
OC,197.870584
OC,292.828458
OC,15.595125
OC,247.885208
OC,150.996542
OC,289.259584
OC,193.053333
OC,285.737959
OC,209.4095
OC,-1
OC,199.17834
OC,324.98817
OC,294.656682
OC,297.21013
OC,311.737126
OC,295.144227
OC,204.022316
OC,290.407724
OC,310.08967
OC,220.220884
OC,224.390698
OC,204.862315
OC,193.445388
OC,4.287336
OC,200.200158
OC,289.069277
OC,189.332783
OC,197.465753
OC,272.57125
OC,293.605167
OC,209.199292
OC,200.521268
OC,271.577657
OC,242.463062
OC,186.8235
OC,283.961371
OC,252.174442
OC,49.497982
OC,192.122111
OC,280.459883
OC,212.523491
OC,297.318491
OC,14.750189
OC,226.239144
OC,210.125583
OC,205.985537
OC,190.986407
OC,221.083328
OC,226.060617
OC,300.643842
OC,201.528998
OC,269.714101
OC,253.520704
OC,219.4106
OC,252.678089
OC,256.399228
OC,246.832763
OC,226.623329
OC,239.04946
OC,270.918147
OC,194.212652
OC,205.7482
OC,40.255759
OC,185.61902
OC,242.681688
OC,253.539955
OC,203.300482
OC,190.638611
OC,252.345212
OC,256.637857
OC,255.30154
OC,258.857039
OC,206.548265
OC,268.630983
OC,42.672244
OC,146.861983
OC,34.400192
OC,248.232396
OC,259.278485
OC,261.383152
OC,253.603403
OC,300.526995
OC,284.173625
OC,256.524834
OC,204.067375
OC,224.569083
OC,226.964916
OC,183.313917
OC,155.51675
OC,287.26025
OC,276.926542
OC,220.311167
OC,220.870792
OC,180.482375
OC,146.578459
OC,209.386708
OC,274.686041
OC,194.208875
OC,200.458875
OC,233.971916
OC,199.692166
OC,210.623917
OC,217.313261
OC,282.324873
OC,242.487779
OC,225.431072
OC,284.492269
OC,209.96289
OC,273.586775
OC,264.135344
OC,279.979076
OC,233.054437
OC,253.663429
OC,213.964051
OC,208.2302
OC,14.592619
OC,210.638858
OC,277.013789
OC,225.232639
OC,216.685161
SA,199.285453
SA,238.048958
SA,222.129712
SA,247.419148
SA,141.6371
SA,237.062867
SA,154.698224
